date,location_identifier,transactions
2018-10-23,location_34,1962
2018-10-23,location_35,779
2018-10-23,location_36,1195
2018-10-23,location_37,1112
2018-10-23,location_38,1738
2018-10-23,location_39,1501
2018-10-23,location_40,1182
2018-10-23,location_41,1339
2018-10-23,location_42,1299
2018-10-23,location_43,1316
2018-10-23,location_44,4996
2018-10-23,location_45,4462
2018-10-23,location_46,4380
2018-10-23,location_47,4596
2018-10-23,location_48,3767
2018-10-23,location_49,3371
2018-10-23,location_50,2895
2018-10-23,location_51,1720
2018-10-23,location_53,1219
2018-10-23,location_54,1062
2018-10-24,location_1,1589
2018-10-24,location_2,1715
2018-10-24,location_3,2735
2018-10-24,location_4,1181
2018-10-24,location_5,1211
2018-10-24,location_6,1435
2018-10-24,location_7,1681
2018-10-24,location_8,2407
2018-10-24,location_9,1602
2018-10-24,location_10,792
2018-10-24,location_11,1962
2018-10-24,location_12,1188
2018-10-24,location_13,829
2018-10-24,location_14,1167
2018-10-24,location_15,1369
2018-10-24,location_16,698
2018-10-24,location_17,1349
2018-10-24,location_19,1120
2018-10-24,location_20,1186
2018-10-24,location_21,926
2018-10-24,location_22,690
2018-10-24,location_23,918
2018-10-24,location_24,1916
2018-10-24,location_26,444
2018-10-24,location_27,1410
2018-10-24,location_28,1030
2018-10-24,location_29,1041
2018-10-24,location_30,673
2018-10-24,location_31,1242
2018-10-24,location_32,586
2018-10-24,location_33,869
2018-10-24,location_34,1935
2018-10-24,location_35,585
2018-10-24,location_36,1035
2018-10-24,location_37,1377
2018-10-24,location_38,1092
2018-10-24,location_39,1144
2018-10-24,location_40,1393
2018-10-24,location_41,1322
2018-10-24,location_42,962
2018-10-24,location_43,1181
2018-10-24,location_44,3611
2018-10-24,location_45,3027
2018-10-24,location_46,2651
2018-10-24,location_47,3158
2018-10-24,location_48,2205
2018-10-24,location_49,2611
2018-10-24,location_50,1977
2018-10-24,location_51,1367
2018-10-24,location_53,950
2018-10-24,location_54,810
2018-10-25,location_1,1763
2018-10-25,location_2,1784
2018-10-25,location_3,2722
2018-10-25,location_4,1312
2018-10-25,location_5,1172
2018-10-25,location_6,1631
2018-10-25,location_7,1748
2018-10-25,location_8,2561
2018-10-25,location_9,1790
2018-10-25,location_10,853
2018-10-25,location_11,1988
2018-10-25,location_12,1109
2018-10-25,location_13,823
2018-10-25,location_14,1205
2018-10-25,location_15,1298
2018-10-25,location_16,720
2018-10-25,location_17,1524
2018-10-25,location_19,990
2018-10-25,location_20,1301
2018-10-25,location_21,917
2018-10-25,location_22,614
2018-10-25,location_23,957
2018-10-25,location_24,1866
2018-10-25,location_26,368
2018-10-25,location_27,1291
2018-10-25,location_28,1117
2018-10-25,location_29,1106
2018-10-25,location_30,750
2018-10-25,location_31,1326
2018-10-25,location_32,540
2018-10-25,location_33,863
2018-10-25,location_34,1965
2018-10-25,location_35,563
2018-10-25,location_36,1158
2018-10-25,location_37,1372
2018-10-25,location_38,971
2018-10-25,location_39,1301
2018-10-25,location_40,1349
2018-10-25,location_41,887
2018-10-25,location_42,904
2018-10-25,location_43,1074
2018-10-25,location_44,3619
2018-10-25,location_45,2925
2018-10-25,location_46,2612
2018-10-25,location_47,3052
2018-10-25,location_48,2068
2018-10-25,location_49,2515
2018-10-25,location_50,1932
2018-10-25,location_51,1214
2018-10-25,location_53,856
2018-10-25,location_54,728
2018-10-26,location_1,1835
2018-10-26,location_2,1894
2018-10-26,location_3,2950
2018-10-26,location_4,1377
2018-10-26,location_5,1153
2018-10-26,location_6,1645
2018-10-26,location_7,1905
2018-10-26,location_8,2616
2018-10-26,location_9,1637
2018-10-26,location_10,760
2018-10-26,location_11,1784
2018-10-26,location_12,1148
2018-10-26,location_13,791
2018-10-26,location_14,1150
2018-10-26,location_15,1282
2018-10-26,location_16,602
2018-10-26,location_17,1296
2018-10-26,location_19,1062
2018-10-26,location_20,1220
2018-10-26,location_21,872
2018-10-26,location_22,633
2018-10-26,location_23,982
2018-10-26,location_24,1932
2018-10-26,location_26,390
2018-10-26,location_27,1515
2018-10-26,location_28,951
2018-10-26,location_29,945
2018-10-26,location_30,649
2018-10-26,location_31,1098
2018-10-26,location_32,460
2018-10-26,location_33,690
2018-10-26,location_34,1751
2018-10-26,location_35,502
2018-10-26,location_36,1017
2018-10-26,location_37,1474
2018-10-26,location_38,1120
2018-10-26,location_39,1123
2018-10-26,location_40,1153
2018-10-26,location_41,902
2018-10-26,location_42,1017
2018-10-26,location_43,994
2018-10-26,location_44,4039
2018-10-26,location_45,3000
2018-10-26,location_46,2662
2018-10-26,location_47,3128
2018-10-26,location_48,2012
2018-10-26,location_49,2653
2018-10-26,location_50,1922
2018-10-26,location_51,1452
2018-10-26,location_53,974
2018-10-26,location_54,699
2018-10-27,location_1,1701
2018-10-27,location_2,1698
2018-10-27,location_3,2677
2018-10-27,location_4,1215
2018-10-27,location_5,1154
2018-10-27,location_6,1555
2018-10-27,location_7,1821
2018-10-27,location_8,2392
2018-10-27,location_9,1731
2018-10-27,location_10,772
2018-10-27,location_11,1886
2018-10-27,location_12,1075
2018-10-27,location_13,712
2018-10-27,location_14,1201
2018-10-27,location_15,1234
2018-10-27,location_16,625
2018-10-27,location_17,1304
2018-10-27,location_19,922
2018-10-27,location_20,1211
2018-10-27,location_21,818
2018-10-27,location_22,614
2018-10-27,location_23,1018
2018-10-27,location_24,1936
2018-10-27,location_25,1481
2018-10-27,location_26,427
2018-10-27,location_27,1292
2018-10-27,location_28,1013
2018-10-27,location_29,1008
2018-10-27,location_30,652
2018-10-27,location_31,1262
2018-10-27,location_32,510
2018-10-27,location_33,749
2018-10-27,location_34,1835
2018-10-27,location_35,540
2018-10-27,location_36,941
2018-10-27,location_37,1396
2018-10-27,location_38,954
2018-10-27,location_39,1134
2018-10-27,location_40,1141
2018-10-27,location_41,903
2018-10-27,location_42,935
2018-10-27,location_43,1025
2018-10-27,location_44,3569
2018-10-27,location_45,2854
2018-10-27,location_46,2439
2018-10-27,location_47,2974
2018-10-27,location_48,1969
2018-10-27,location_49,2612
2018-10-27,location_50,1838
2018-10-27,location_51,1236
2018-10-27,location_53,875
2018-10-27,location_54,670
2018-10-28,location_1,1812
2018-10-28,location_2,1920
2018-10-28,location_3,3200
2018-10-28,location_4,1353
2018-10-28,location_5,1186
2018-10-28,location_6,1638
2018-10-28,location_7,1930
2018-10-28,location_8,2659
2018-10-28,location_9,1617
2018-10-28,location_10,723
2018-10-28,location_11,1874
2018-10-28,location_12,1019
2018-10-28,location_13,653
2018-10-28,location_14,956
2018-10-28,location_15,1164
2018-10-28,location_16,541
2018-10-28,location_17,1237
2018-10-28,location_19,1024
2018-10-28,location_20,1113
2018-10-28,location_21,821
2018-10-28,location_22,569
2018-10-28,location_23,1005
2018-10-28,location_24,2316
2018-10-28,location_25,1248
2018-10-28,location_26,538
2018-10-28,location_27,1409
2018-10-28,location_28,942
2018-10-28,location_29,943
2018-10-28,location_30,661
2018-10-28,location_31,1202
2018-10-28,location_32,534
2018-10-28,location_33,735
2018-10-28,location_34,2050
2018-10-28,location_35,533
2018-10-28,location_36,850
2018-10-28,location_37,1498
2018-10-28,location_38,1197
2018-10-28,location_39,1056
2018-10-28,location_40,1187
2018-10-28,location_41,952
2018-10-28,location_42,1008
2018-10-28,location_43,1024
2018-10-28,location_44,4178
2018-10-28,location_45,3505
2018-10-28,location_46,2814
2018-10-28,location_47,3494
2018-10-28,location_48,2240
2018-10-28,location_49,3035
2018-10-28,location_50,2220
2018-10-28,location_51,1645
2018-10-28,location_53,1092
2018-10-28,location_54,756
2018-10-29,location_1,1347
2018-10-29,location_2,1914
2018-10-29,location_3,3670
2018-10-29,location_4,1633
2018-10-29,location_5,1161
2018-10-29,location_6,1966
2018-10-29,location_7,1730
2018-10-29,location_8,2817
2018-10-29,location_9,2114
2018-10-29,location_10,952
2018-10-29,location_11,2396
2018-10-29,location_12,1214
2018-10-29,location_13,1095
2018-10-29,location_14,1512
2018-10-29,location_15,1271
2018-10-29,location_16,770
2018-10-29,location_17,1679
2018-10-29,location_19,1640
2018-10-29,location_20,1548
2018-10-29,location_21,1163
2018-10-29,location_22,733
2018-10-29,location_23,996
2018-10-29,location_24,2161
2018-10-29,location_25,1304
2018-10-29,location_26,477
2018-10-29,location_27,1667
2018-10-29,location_28,1192
2018-10-29,location_29,1174
2018-10-29,location_30,692
2018-10-29,location_31,1417
2018-10-29,location_32,621
2018-10-29,location_33,944
2018-10-29,location_34,2012
2018-10-29,location_35,653
2018-10-29,location_36,982
2018-10-29,location_37,1431
2018-10-29,location_38,1644
2018-10-29,location_39,1534
2018-10-29,location_40,1283
2018-10-29,location_41,1212
2018-10-29,location_42,1296
2018-10-29,location_43,1189
2018-10-29,location_44,4887
2018-10-29,location_45,3993
2018-10-29,location_46,4118
2018-10-29,location_47,4297
2018-10-29,location_48,3041
2018-10-29,location_49,3384
2018-10-29,location_50,2734
2018-10-29,location_51,1659
2018-10-29,location_53,1230
2018-10-29,location_54,879
2018-10-30,location_1,549
2018-10-30,location_2,1948
2018-10-30,location_3,3560
2018-10-30,location_4,1588
2018-10-30,location_5,1102
2018-10-30,location_6,2053
2018-10-30,location_7,1679
2018-10-30,location_8,2634
2018-10-30,location_9,2058
2018-10-30,location_10,829
2018-10-30,location_11,2280
2018-10-30,location_12,1212
2018-10-30,location_13,855
2018-10-30,location_14,891
2018-10-30,location_15,1026
2018-10-30,location_16,787
2018-10-30,location_17,1730
2018-10-30,location_19,1075
2018-10-30,location_20,1870
2018-10-30,location_21,1303
2018-10-30,location_22,657
2018-10-30,location_23,866
2018-10-30,location_24,1662
2018-10-30,location_25,1171
2018-10-30,location_26,515
2018-10-30,location_27,1855
2018-10-30,location_28,1384
2018-10-30,location_29,1286
2018-10-30,location_30,639
2018-10-30,location_31,1566
2018-10-30,location_32,604
2018-10-30,location_33,951
2018-10-30,location_34,1727
2018-10-30,location_35,640
2018-10-30,location_36,1038
2018-10-30,location_37,1148
2018-10-30,location_38,1656
2018-10-30,location_39,1492
2018-10-30,location_40,1131
2018-10-30,location_41,1258
2018-10-30,location_42,1278
2018-10-30,location_43,1350
2018-10-30,location_44,5159
2018-10-30,location_45,4278
2018-10-30,location_46,4243
2018-10-30,location_47,4471
2018-10-30,location_48,3588
2018-10-30,location_49,3472
2018-10-30,location_50,2601
2018-10-30,location_51,1687
2018-10-30,location_53,1298
2018-10-30,location_54,1044
2018-10-31,location_1,1532
2018-10-31,location_2,1751
2018-10-31,location_3,2917
2018-10-31,location_4,1232
2018-10-31,location_5,1166
2018-10-31,location_6,1519
2018-10-31,location_7,1799
2018-10-31,location_8,2468
2018-10-31,location_9,1902
2018-10-31,location_10,753
2018-10-31,location_11,1874
2018-10-31,location_12,1122
2018-10-31,location_13,771
2018-10-31,location_14,1148
2018-10-31,location_15,1335
2018-10-31,location_16,744
2018-10-31,location_17,1283
2018-10-31,location_19,1144
2018-10-31,location_20,1127
2018-10-31,location_21,861
2018-10-31,location_22,643
2018-10-31,location_23,882
2018-10-31,location_24,2050
2018-10-31,location_25,1004
2018-10-31,location_26,541
2018-10-31,location_27,1368
2018-10-31,location_28,997
2018-10-31,location_29,959
2018-10-31,location_30,664
2018-10-31,location_31,1095
2018-10-31,location_32,564
2018-10-31,location_33,839
2018-10-31,location_34,2127
2018-10-31,location_35,677
2018-10-31,location_36,998
2018-10-31,location_37,1460
2018-10-31,location_38,1124
2018-10-31,location_39,1186
2018-10-31,location_40,1286
2018-10-31,location_41,962
2018-10-31,location_42,987
2018-10-31,location_43,1117
2018-10-31,location_44,3768
2018-10-31,location_45,3218
2018-10-31,location_46,2806
2018-10-31,location_47,3489
2018-10-31,location_48,2334
2018-10-31,location_49,2994
2018-10-31,location_50,2143
2018-10-31,location_51,1394
2018-10-31,location_53,1051
2018-10-31,location_54,813
2018-11-01,location_1,1805
2018-11-01,location_2,1793
2018-11-01,location_3,3134
2018-11-01,location_4,1343
2018-11-01,location_5,1325
2018-11-01,location_6,1603
2018-11-01,location_7,1967
2018-11-01,location_8,2654
2018-11-01,location_9,2020
2018-11-01,location_10,842
2018-11-01,location_11,2272
2018-11-01,location_12,1075
2018-11-01,location_13,836
2018-11-01,location_14,1197
2018-11-01,location_15,1422
2018-11-01,location_16,789
2018-11-01,location_17,1409
2018-11-01,location_19,1249
2018-11-01,location_20,1324
2018-11-01,location_21,978
2018-11-01,location_22,721
2018-11-01,location_23,1011
2018-11-01,location_24,2139
2018-11-01,location_25,1106
2018-11-01,location_26,606
2018-11-01,location_27,1491
2018-11-01,location_28,1254
2018-11-01,location_29,1113
2018-11-01,location_30,675
2018-11-01,location_31,1462
2018-11-01,location_32,592
2018-11-01,location_33,1004
2018-11-01,location_34,2432
2018-11-01,location_35,730
2018-11-01,location_36,1350
2018-11-01,location_37,1573
2018-11-01,location_38,1429
2018-11-01,location_39,1373
2018-11-01,location_40,1501
2018-11-01,location_41,1171
2018-11-01,location_42,1077
2018-11-01,location_43,1297
2018-11-01,location_44,4240
2018-11-01,location_45,3651
2018-11-01,location_46,3221
2018-11-01,location_47,3903
2018-11-01,location_48,2559
2018-11-01,location_49,3056
2018-11-01,location_50,2279
2018-11-01,location_51,1607
2018-11-01,location_53,1377
2018-11-01,location_54,1013
2018-11-02,location_1,505
2018-11-02,location_2,1795
2018-11-02,location_3,3198
2018-11-02,location_4,1453
2018-11-02,location_5,1186
2018-11-02,location_6,1939
2018-11-02,location_7,1594
2018-11-02,location_8,2459
2018-11-02,location_9,2146
2018-11-02,location_10,834
2018-11-02,location_11,2682
2018-11-02,location_12,1097
2018-11-02,location_13,782
2018-11-02,location_14,1214
2018-11-02,location_15,1008
2018-11-02,location_16,782
2018-11-02,location_17,1644
2018-11-02,location_19,1323
2018-11-02,location_20,1628
2018-11-02,location_21,1167
2018-11-02,location_22,842
2018-11-02,location_23,968
2018-11-02,location_24,1850
2018-11-02,location_25,2408
2018-11-02,location_26,610
2018-11-02,location_27,1837
2018-11-02,location_28,1413
2018-11-02,location_29,1113
2018-11-02,location_30,709
2018-11-02,location_31,1423
2018-11-02,location_32,621
2018-11-02,location_33,819
2018-11-02,location_34,2666
2018-11-02,location_35,936
2018-11-02,location_36,1338
2018-11-02,location_37,1481
2018-11-02,location_38,1711
2018-11-02,location_39,1090
2018-11-02,location_40,1020
2018-11-02,location_41,1295
2018-11-02,location_42,1169
2018-11-02,location_43,1378
2018-11-02,location_44,5341
2018-11-02,location_45,4140
2018-11-02,location_46,4031
2018-11-02,location_47,4356
2018-11-02,location_48,3352
2018-11-02,location_49,3243
2018-11-02,location_50,2739
2018-11-02,location_51,1717
2018-11-02,location_53,1559
2018-11-02,location_54,843
2018-11-03,location_1,445
2018-11-03,location_2,1552
2018-11-03,location_3,2830
2018-11-03,location_4,1187
2018-11-03,location_5,1044
2018-11-03,location_6,1583
2018-11-03,location_7,1308
2018-11-03,location_8,1987
2018-11-03,location_9,1960
2018-11-03,location_10,695
2018-11-03,location_11,2320
2018-11-03,location_12,1027
2018-11-03,location_13,806
2018-11-03,location_14,1102
2018-11-03,location_15,1180
2018-11-03,location_16,697
2018-11-03,location_17,1504
2018-11-03,location_19,1234
2018-11-03,location_20,1630
2018-11-03,location_21,1139
2018-11-03,location_22,714
2018-11-03,location_23,890
2018-11-03,location_24,1612
2018-11-03,location_25,2738
2018-11-03,location_26,450
2018-11-03,location_27,1657
2018-11-03,location_28,1235
2018-11-03,location_29,1012
2018-11-03,location_30,601
2018-11-03,location_31,1313
2018-11-03,location_32,601
2018-11-03,location_33,869
2018-11-03,location_34,2025
2018-11-03,location_35,1015
2018-11-03,location_36,1246
2018-11-03,location_37,1277
2018-11-03,location_38,1507
2018-11-03,location_39,1115
2018-11-03,location_40,1032
2018-11-03,location_41,1183
2018-11-03,location_42,1032
2018-11-03,location_43,1290
2018-11-03,location_44,4186
2018-11-03,location_45,3992
2018-11-03,location_46,4069
2018-11-03,location_47,4127
2018-11-03,location_48,3280
2018-11-03,location_49,2772
2018-11-03,location_50,2934
2018-11-03,location_51,1397
2018-11-03,location_53,1309
2018-11-03,location_54,815
2018-11-04,location_1,923
2018-11-04,location_2,1685
2018-11-04,location_3,3033
2018-11-04,location_4,1377
2018-11-04,location_5,989
2018-11-04,location_6,1757
2018-11-04,location_7,1529
2018-11-04,location_8,2284
2018-11-04,location_9,1919
2018-11-04,location_10,746
2018-11-04,location_11,2497
2018-11-04,location_12,1469
2018-11-04,location_13,1091
2018-11-04,location_14,1094
2018-11-04,location_15,1187
2018-11-04,location_16,795
2018-11-04,location_17,1444
2018-11-04,location_19,1283
2018-11-04,location_20,1496
2018-11-04,location_21,1042
2018-11-04,location_22,779
2018-11-04,location_23,1010
2018-11-04,location_24,1776
2018-11-04,location_25,2575
2018-11-04,location_26,531
2018-11-04,location_27,1672
